,handle,created_at,tweet_text
1321,RepBillFoster,2022-12-06T20:39:12.000Z,"The men and women of the Capitol Police who rushed into harm's way on January 6 couldn't be more deserving of Congressional Gold Medals. 

I'm grateful they received this honor for their incredible service to our nation. 

https://t.co/b1goAVuHE2"
1322,RepBillFoster,2022-12-06T19:50:35.000Z,"RT @RepHaleyStevens: ✅ Up to 30% in tax credits for energy efficient home improvements
✅ Up to 30% in tax credits for rooftop solar, batter…"
1323,RepBillFoster,2022-12-05T21:12:22.000Z,"Former President Trump's call to ""terminate"" the Constitution is appalling and underscores his lack of respect for our democratic institution. 

Elected officials — regardless of political party — have a responsibility to condemn this dangerous rhetoric. 

https://t.co/cRAVTIBBs4"
1324,RepBillFoster,2022-12-05T19:17:01.000Z,"Before I was in Congress, or even a physicist, I was a small business owner. This past year, I’ve been proud to help pass legislation that will continue to support our small businesses and the important work they do in our communities. https://t.co/94MTSre2oo"
1325,RepBillFoster,2022-12-05T17:41:55.000Z,"RT @SenDuckworth: Today, we remember Rosa Parks and all those who set in motion the Montgomery Bus Boycott 67 years ago. While their histor…"
1326,RepBillFoster,2022-12-05T15:41:49.000Z,RT @WhiteHouse: The Biden-Harris Administration has made hearing aids available to Americans over the counter – lowering average costs by a…
1327,RepBillFoster,2022-12-03T18:34:53.000Z,"Antisemitism has no place our society. Hate speech glorifying mass murderers has no place in our society.
Period."
1328,RepBillFoster,2022-12-02T21:36:14.000Z,RT @RepMikeQuigley: Friendly reminder that we've created 10.5 million jobs since President Biden took office—more than any Administration i…
1329,RepBillFoster,2022-12-02T21:07:11.000Z,"As Congress' only PhD physicist, I'm proud to be a member of @HouseScience.

I congratulate @RepEBJ on her historic tenure as Chairwoman and applaud her bipartisan approach to leading the committee. I look forward to continuing this bipartisan work in the 118th Congress! https://t.co/pfx5JKB3MP"
1340,RepLoisFrankel,2022-12-06T22:51:53.000Z,"RT @RepBrownley: Happy holidays from the White House! 🎄 Thank you, @POTUS and @FLOTUS, for welcoming us to the Congressional Holiday Ball l…"
1341,RepLoisFrankel,2022-12-06T22:41:00.000Z,Today Capitol Police received their well-deserved Congressional Gold Medals. Thank you for your bravery protecting us and our nation's symbol of Democracy. https://t.co/LJ6IDqMahG
1342,RepLoisFrankel,2022-12-06T21:28:55.000Z,RT @RepSpeier: Epstein's victims were treated as nothing more than evidence &amp; kept in the dark as prosecutors worked out a shockingly lenie…
1343,RepLoisFrankel,2022-12-06T21:27:01.000Z,"#OTD we commemorate the 157th anniversary of the ratification of the 13th Amendment, finally abolishing slavery in the United States.

We honor the historic step toward freedom, &amp; recommit to the fight for racial justice &amp; equity today. https://t.co/pIgLIP6Vky"
1344,RepLoisFrankel,2022-12-06T20:19:40.000Z,"Our veterans fought for our country &amp; now we need to fight for them. 

@HouseDemocrats are honoring our promises to veterans by passing the #VeteranServiceRecognitionAct, to ensure that our men &amp; women in uniform are recognized for their service no matter where they were born. https://t.co/cfCr90zplb"
1345,RepLoisFrankel,2022-12-06T19:27:26.000Z,"RT @VeteransHealth: It’s National Influenza Vaccination Week! Get your flu shot at VA or one of 70,000 community locations nationwide. Prot…"
1346,RepLoisFrankel,2022-12-06T17:30:03.000Z,"RT @RepBrownley: With the dangerous rise of antisemitism across our country, it's more important than ever that we #NeverForget the Holocau…"
1347,RepLoisFrankel,2022-12-06T17:29:55.000Z,RT @DonaldNorcross: The rise in antisemitism reminds us to #NeverForget the Holocaust. That's why it's more important than ever to award Be…
1348,RepLoisFrankel,2022-12-06T17:29:44.000Z,"RT @RepTroyCarter: With antisemitism on the rise, it's more important than ever that we #NeverForget the Holocaust. The House stood up to h…"
1349,RepLoisFrankel,2022-12-06T17:29:41.000Z,"RT @repdinatitus: 77 years ago, Ben Ferencz, now the last surviving Nuremberg prosecutor, successfully convicted Nazis for the atrocities o…"
1390,RepRubenGallego,2022-12-07T01:22:00.000Z,"Today, we passed the Veteran Service Recognition Act because those who served our country deserve a pathway to citizenship.
 
It's an injustice that we deport veterans who risked life and limb for our freedom.
https://t.co/k8tt3W0bz2"
1391,RepRubenGallego,2022-12-06T21:21:53.000Z,"I'm with President Biden in Arizona, today. Thanks to the CHIPS and Science Act, our state is set to be a nationwide leader in microchip manufacturing. Be sure to tune in! https://t.co/EhPoITXZfs"
1392,RepRubenGallego,2022-12-06T16:27:44.000Z,"El anuncio de expansión de TSMC es una gran noticia. ¡Gracias a la Ley de ciencia y CHIPS que defendimos con @SenMarkKelly, AZ verá miles de trabajos bien pagados en nuestro estado. Espero estar con el presidente Biden en Arizona hoy para promocionar el éxito de TSMC. https://t.co/EDvJ3NWrmW"
1393,RepRubenGallego,2022-12-05T21:03:05.000Z,"Our nation's military is not a political football to be abused by the culture war conservatives.

I'm not worried about ""wokeness"" in the U.S Military. I'm worried about making sure our servicemembers get the pay raises they've earned. 

Stop the games &amp; let's pass the NDAA. https://t.co/hxy4f6x1Uo"
1394,RepRubenGallego,2022-12-05T16:51:29.000Z,"Donald Trump stoked an insurrection and now wants to suspend the Constitution. Where is the GOP in condemning him? 

Every member of Congress who looks the other way is complicit. 
https://t.co/VVAGyIqqXQ"
1395,RepRubenGallego,2022-12-05T00:29:04.000Z,"Next week, @HouseDemocrats will once again pass our Respect for Marriage Act and send it to the President's desk. 

Freedom, dignity and equality for every family. 🏳️‍🌈"
1396,RepRubenGallego,2022-12-04T00:09:43.000Z,"My thoughts and condolences to Jim Kolbe and his family. A true statesman, he never wavered in fighting for Arizona. He will truly be missed. https://t.co/s7IKe2Fhul"
1397,RepRubenGallego,2022-12-03T18:01:35.000Z,"The U.S. economy gained 263,000 jobs in November, despite aggressive action from the Federal Reserve.

Unemployment is still at 3.7%, a historic low.

Our economy is strong and I'm fighting to keep it that way."
1398,RepRubenGallego,2022-12-02T23:08:02.000Z,"Fighting for Arizonans means protecting our state's water. That's why I was proud to introduce the Domestic Water Protection Act to stop sweetheart water deals for countries like Saudi Arabia.
https://t.co/WBLic5vrmR"
1399,RepRubenGallego,2022-12-02T01:58:00.000Z,"With Democratic majorities in Congress, we beat back COVID, passed a generational investment in infrastructure, and delivered for American families with the Inflation Reduction Act.

And we're not done yet. 🇺🇸"
1400,RepGaramendi,2022-12-06T20:58:53.000Z,No one is above the law. https://t.co/xlVTRnwfyX
1401,RepGaramendi,2022-12-06T20:46:17.000Z,This is what happens when you promote hate and help insurrectionists instead of hard-working Americans and the law enforcement officers who keep us safe. https://t.co/F0mJG2UAVP
1402,RepGaramendi,2022-12-06T19:10:55.000Z,"Kevin McCarthy will read the Constitution on the House floor, but he won't defend it when Trump calls for its termination to overturn election results. 

It really says everything you need to know about the #GOP. https://t.co/oPTqa6zWOE"
1403,RepGaramendi,2022-12-06T18:55:10.000Z,"Without their heroism and sacrifice, American democracy could have fallen that day. Their sacrifice cannot--and will not--be forgotten."
1404,RepGaramendi,2022-12-06T18:55:09.000Z,"These brave men and women protected our democracy after former President Trump incited a riot to overthrow the U.S. government. Five officers died as a result of #January6th, and countless others live every day with unimaginable trauma."
1405,RepGaramendi,2022-12-06T18:55:08.000Z,"🧵: Today I participated in a ceremony to award the Congressional Gold Medal, one of our nation's highest honors, to the law enforcement heroes who defended the U.S. Capitol during the January 6th insurrection. https://t.co/OxAfb7CcGU"
1406,RepGaramendi,2022-12-05T21:58:38.000Z,"The #BidenBoom is real. Gas prices are falling, wages are up for low and middle-income Americans, inflation is falling, and our economy is skyrocketing to new heights. 

@POTUS and @HouseDemocrats are just getting started. https://t.co/YB4TdlOkWN"
1407,RepGaramendi,2022-12-05T21:24:00.000Z,"Wages are up $1.2 trillion--over $9,400 per household--since President Biden took office. 
That's due to landmark legislation like the American Rescue Plan, the Infrastructure and Jobs Act, and the Inflation Reduction Act."
1408,RepGaramendi,2022-12-05T20:08:19.000Z,"RT @BillPascrell: ⛽️ Gas prices plummeting ⬇️
📉 Inflation falling ⬇️
💴 Wages rising ⬆️
🇺🇸 Jobs skyrocketing 🚀
#BidenBoom https://t.co/OPEGf…"
1409,RepGaramendi,2022-12-01T21:10:45.000Z,"It’s disappointing that the Senate rejected legislation to guarantee 7 days of paid sick leave for rail workers.
Every worker deserves sick leave. It’s just plain old common sense."
1420,RepChuyGarcia,2022-12-06T23:23:24.000Z,"Proud to have voted today for the #VeteranServiceRecognitionAct, which would help deported veterans return to the US and apply for a green card. 
 
Still, we must go further and provide a pathway for citizenship for all immigrants — including veterans."
1421,RepChuyGarcia,2022-12-06T23:23:24.000Z,"Con orgullo voté hoy por la #VeteranServiceRecognitionAct, que ayudaría a los veteranos deportados a regresar a EE. UU. y solicitar su residencia.
 
Pero debemos ir más allá y proporcionar un camino para la ciudadanía para todos los inmigrantes, incluidos los veteranos."
1422,RepChuyGarcia,2022-12-05T22:42:26.000Z,"Manchin’s #DirtyDeal guts environmental protections and fast tracks fossil fuel projects.
 
We defeated the dirty deal once and it’s time to do it again.
 
I'll oppose a rule that attaches this dirty deal to the NDAA.
 
#PeopleOverPolluterProfits"
1423,RepChuyGarcia,2022-12-05T15:26:29.000Z,"Today, the Supreme Court is hearing oral arguments in 303 Creative LLC v. Elenis. 

A broad ruling could provide a constitutional basis for certain businesses to discriminate against LGBTQ+ people and other marginalized communities.

Discrimination has no place in this country. https://t.co/cYsRosH9Aw"
1424,RepChuyGarcia,2022-12-04T22:00:46.000Z,"RT @JDBalartMSNBC: ""The American people... strongly support a pathway to legalization and citizenship.""

@RepChuyGarcia (D-IL) comments on…"
1425,RepChuyGarcia,2022-12-03T23:08:22.000Z,"Illinois became the 21st state in the nation on this day in 1818. As we celebrate the 204th birthday of our state, let’s keep building a more just and equitable Illinois for all."
1426,RepChuyGarcia,2022-12-03T19:21:10.000Z,"Simply put, Illinois House Majority Leader Greg Harris’ tenure has been historic — from leading the effort to legalize same sex marriage in IL to expanding housing access. 

Yesterday, I honored @repgregharris 16 years of service to the North Side and our entire city and state. https://t.co/bJ3hjRsjHg"
1427,RepChuyGarcia,2022-12-02T16:17:29.000Z,"Joined @JDBalartMSNBC this AM. Focused on immigration — all we need are 10 rational, reasonable Republicans to join Democrats in the Senate and save DACA. https://t.co/JyHQoIkMqw"
1428,RepChuyGarcia,2022-12-01T23:50:21.000Z,"The House sent the Senate a bill that provided rail workers 7 days of paid sick leave because progressives fought for it.

Senate Republicans refused to pass it.

We'll keep fighting until all rail workers receive paid sick leave and are treated with dignity."
1429,RepChuyGarcia,2022-12-01T22:16:17.000Z,"67 years ago today Rosa Parks was arrested for not giving up her seat on a bus in Montgomery. Her decision was courageous and continues to be a defining moment in the fight for civil rights. As we honor Rosa Parks today, may we continue her fight towards justice and equality. https://t.co/eJnp0k8gAh"
1440,RepSylviaGarcia,2022-12-06T23:24:28.000Z,"I support the #AmericaDreamandPromise Act because DACA recipients contribute so much to our country. 

They are parents, teachers, doctors, artists, and Americans. It’s now or never. https://t.co/DsaPBEI3DG"
1441,RepSylviaGarcia,2022-12-06T20:45:45.000Z,"Our Dreamers do amazing things. They contribute to our economy, enrich the arts, and make our country stronger. DACA recipients do so much for us, and it’s time we returned the favor. 

It’s time for the Senate to #ProtectDACA. #HomeIsHere https://t.co/WNYIesLu9F"
1442,RepSylviaGarcia,2022-12-06T18:22:48.000Z,"Today, the Texas Democratic Delegation met to celebrate and honor the legacy of @RepEBJ. 

Congresswoman Johnson has been a tireless advocate and champion for her constituents for the past 30 years. Glad that I had the opportunity to work alongside her. https://t.co/HnhU8ywcsj"
1443,RepSylviaGarcia,2022-12-06T17:17:30.000Z,"(2/2): That’s why I introduced both the: 

•Multilingual Financial Literacy Act: https://t.co/0dqqBCNMr8 

•Community Finance Language Inclusion Act: https://t.co/yR7MfT07yh 

Because everyone deserves a fair shot at reaching financial health. EVERYONE."
1444,RepSylviaGarcia,2022-12-06T17:17:29.000Z,"(1/2): More than 26 million hardworking people across America have limited English proficiency. We must remove unfair language barriers in the financial services industry so they can have equal opportunities. It is not only the right thing to do, but it’s the smart thing to do. https://t.co/63RsiShsrr"
1445,RepSylviaGarcia,2022-12-06T16:12:05.000Z,"Today, I'm chairing a hearing held by @FSCDems' Subcommittee on Diversity &amp; Inclusion to examine the progress we've made in ensuring all Americans are included in our economy. 

Watch NOW: https://t.co/FgKOyu5bTD"
1446,RepSylviaGarcia,2022-12-06T14:36:04.000Z,"Your chance to find your best Medicare plan is going, going, almost gone! 

#MedicareOE ends Dec. 7. Don’t wait to find out if you can save $$ on prescription drug costs or what extra benefits are available with a Medicare Advantage Plan. https://t.co/g7o6Zs9Btf https://t.co/MnQUhMIdKc"
1447,RepSylviaGarcia,2022-12-05T23:31:51.000Z,"Arrived to the annual Congressional Ball at the @WhiteHouse!

So glad to spend an evening with @POTUS and @FLOTUS as we celebrate the holiday season. https://t.co/aClgeXkMDc"
1448,RepSylviaGarcia,2022-12-05T21:41:25.000Z,"To learn more holiday shopping safety tips, watch this @houstonpolice video below.

https://t.co/LXbKnHaUOE"
1449,RepSylviaGarcia,2022-12-05T21:41:24.000Z,"The holiday season is finally here. I want to remind everyone to be extra careful with your purchases or gifts, as sadly, we see more car break-ins during the holiday season -- especially in parking lots!"
1480,RepGolden,2022-12-01T00:14:54.000Z,"If the Biden White House can prioritize purchasing 200 Maine lobsters for a fancy dinner, @POTUS should also take the time to meet with the Maine lobstermen his administration is currently regulating out of business. https://t.co/PLiGGopsid"
1481,RepGolden,2022-11-24T14:34:50.000Z,Wishing my fellow Mainers a safe and happy Thanksgiving. https://t.co/u2MPHX5w1I
1482,RepGolden,2022-11-11T15:07:12.000Z,"Our duty to honor the tremendous sacrifices made by our veterans is life-long, but especially important today. 

I hope you’ll join me in taking an extra moment to reflect on what American veterans have done to protect us &amp; what you can do to support veterans in your community. https://t.co/Tr3N1BXcE6"
1483,RepGolden,2022-11-02T15:33:16.000Z,The Fire Grants and Safety Act would invest millions into individual departments to help crews meet their most pressing needs – from replacing outdated trucks to resources for retaining seasoned firefighters. Read more about it here: https://t.co/G41ahLI6t8 2/
1484,RepGolden,2022-11-02T15:33:16.000Z,"Fire departments across Maine are facing significant staffing shortages, which endangers both our communities and the brave men and women who serve them. I’m introducing bipartisan legislation that would assist hiring efforts and bolster resources for local brigades. 1/"
1485,RepGolden,2022-10-26T18:10:37.000Z,"I worked with Elmet earlier this year to make sure the House defense funding bill included additional resources for the development of high-temperature and leading-edge materials, including the products they manufacture right here in Lewiston. 2/ https://t.co/xs2Ptb0Cya"
1486,RepGolden,2022-10-26T18:10:34.000Z,"I spent Tuesday afternoon with @LAMetroChamber, @MaineChamber, @USChamber, and @MayorSheline at Elmet Technologies learning more about their business, talking with employees, and discussing the work we’ve done to promote American manufacturing and infrastructure. 1/ https://t.co/2Mjl6Nda0H"
1487,RepGolden,2022-10-20T20:40:40.000Z,"Kicked off the week in Houlton where I sat down with employees at Smith and Wesson to talk about the work they’re doing and to celebrate the ten millionth set of handcuffs they’ve made at this facility. 

I’m proud of the American manufacturing we’re doing right here in Maine. https://t.co/ipjlDcuNAk"
1488,RepGolden,2022-10-17T19:36:10.000Z,"One of the greatest honors of the job is nominating young Mainers for appointment to the U.S. service academies. 

If you or someone you know is interested in serving our country and getting a great education, you can find the application on our website: https://t.co/z5TdDNMsSF https://t.co/dLQjpitpFE"
1489,RepGolden,2022-10-11T20:08:08.000Z,"Are you or someone you know having a tough time with the Social Security Administration or another federal agency? We can help:

Bangor: 207-249-7400
Caribou: 207-492-6009
Lewiston: 207-241-6767 2/"
1490,RepJimmyGomez,2022-12-07T03:13:28.000Z,Had a ball at the @WhiteHouse Christmas Ball last night with some familiar faces! https://t.co/WSgDFpEQtI
1491,RepJimmyGomez,2022-12-07T01:50:01.000Z,"In just six months, the #ChildTaxCredit lifted nearly 4 million children out of poverty.

It was one of the greatest anti-poverty policies our country has ever seen, and I’m fighting to bring it back — and make it permanent.

https://t.co/eMcM7y4OwM"
1492,RepJimmyGomez,2022-12-06T23:46:26.000Z,"Assistant District Attorney Joshua Steinglass said that Trump “is explicitly sanctioning tax fraud.”

He’s cheating U.S. taxpayers to line his pockets. Explains why he fought so hard to prevent my @WaysMeansCmte colleagues and I from obtaining his tax returns. https://t.co/hcQ4DwIt0W"
1493,RepJimmyGomez,2022-12-06T20:24:41.000Z,"Today, Congress bestowed its highest honor — the Congressional Gold Medal — to USCP, DC MPD, and the heroes who defended the U.S. Capitol on #Jan6th.

History will forever remember that they saved our democracy that day. It is a debt that can never be repaid. https://t.co/gqbKewgqRi"
1494,RepJimmyGomez,2022-12-05T20:57:36.000Z,"RT @POTUS: The Inflation Reduction Act lowers costs for families, combats the climate crisis, and reduces the deficit.

All while making th…"
1495,RepJimmyGomez,2022-12-05T20:07:29.000Z,"You haven’t said a single word about Trump wanting to get rid of the Constitution.

Maybe after you recite it on the House Floor, you can read your Oath of Office aloud.

You know, where you swore to defend the Constitution against all enemies, foreign and domestic. https://t.co/UfZikdEbhb"
1496,RepJimmyGomez,2022-12-05T03:51:24.000Z,"One thing about #BoyleHeights: our community will always turn out for a parade, rain or shine!

Had a blast celebrating the 6th annual Christmas Parade with you all today and see so much of our local talent on display! https://t.co/CgTuZdfRdo https://t.co/3MI0TFuUSg"
1497,RepJimmyGomez,2022-12-05T02:38:58.000Z,"Did you hear the cars rolling down #HighlandPark today playing Christmas music 🎄🎶?

That’s right, it’s holiday parade season! Kicked off my day at the 77th annual #NELA Christmas Parade and it was great seeing so many people get into the holiday spirit! https://t.co/KqnKGRg8RV"
1498,RepJimmyGomez,2022-12-03T23:41:23.000Z,"The @KYCCLA 29th Annual Holiday Carnival was a huge success!

Proud to join all the volunteers who came out today to spread holiday cheer and provide free toys to families in need.

The kindness &amp; generosity of our #CA34 community never ceases to amaze us! https://t.co/kiPdzpoNsC"
1499,RepJimmyGomez,2022-12-03T02:07:37.000Z,"We need to create an economy that works for everyone — not just the wealthy few.

And we can do this by taking on special interests, stopping anti-competitive mergers, breaking up monopolies and holding greedy corproations accountable for price-gouging practices."
1530,RepGonzalez,2022-12-06T22:12:15.000Z,"It is a stain on our nation that we have deported our veterans, but now we can rectify this wrong. 

I'm proud to vote yes on the Veteran Service Recognition Act and that my amendment to implement this in a timely manner was also included.

https://t.co/4u0QPGDEaJ"
1531,RepGonzalez,2022-12-06T17:02:13.000Z,"Congratulations to our three winners of the #CongressionalAppChallenge! 

Every year I’m blown away by the creativity of students and this year is no exception!
 
Great work Dienda, Edward, &amp; Evie! https://t.co/N5DXpTCEsy"
1532,RepGonzalez,2022-12-05T20:15:00.000Z,"This week, the House is set to vote on the Veteran Service Recognition Act to provide a pathway to citizenship for deported veterans.
 
I am excited to finally see movement on this issue and for our country to right this injustice for our veterans and their families."
1533,RepGonzalez,2022-12-04T00:45:31.000Z,Good luck to our Raiders at regional finals tonight! 🏈 https://t.co/FZxnaKO7gh
1534,RepGonzalez,2022-12-03T20:22:53.000Z,"A former President, who incited an attack on our Capitol &amp; antisemitic rhetoric, is calling to suspend the constitution because he can’t accept that the American people didn’t choose him to lead.

This is dangerous, anti-Democratic, &amp; goes against our nation’s founding values. https://t.co/N2CZuEweOF"
1535,RepGonzalez,2022-12-02T17:24:12.000Z,"Harlingen VA is hosting a town hall on Monday, December 12 from 5-6:30 pm to assist with benefits &amp; claims assistance and health care eligibility.
 
Find out more ⬇️ https://t.co/s4V93XfUmX"
1536,RepGonzalez,2022-12-01T20:45:36.000Z,"Extreme weather is only becoming more commonplace. Our power grid must meet the demands of today.
 
Texas cannot be left in the dark again @GovAbbott.
 
https://t.co/6C3M7HIy5g."
1537,RepGonzalez,2022-11-30T22:49:36.000Z,"Wrapping up the year with some big hits, thanks to @TheDemocrats, to protect: https://t.co/YwT8FKlnDs"
1538,RepGonzalez,2022-11-30T20:42:55.000Z,"Tomorrow the application closes for spring internships with my district and D.C. offices!
 
Apply here: https://t.co/7EukkafCld https://t.co/3mEtCIzrDu"
1539,RepGonzalez,2022-11-30T17:05:56.000Z,"Congratulations to our new House Democratic Leader, @RepJeffries! 

I’m excited to continue our work together for the American people. https://t.co/K9tvxnlTdz"
1570,RepJoshG,2022-12-06T23:00:57.000Z,"I’m calling for a congressional oversight hearing to demand answers from the @MTA and require testimony, under oath, from the MTA CEO on how $15 billion COVID tax dollars were squandered, &amp; why the MTA is hitting families with the #CongestionTax. @1010Wins
https://t.co/BtGIZmuXaj"
1571,RepJoshG,2022-12-06T18:34:21.000Z,"RT @PORACalifornia: The #PORAC team also had the to opportunity to meet with @RepJoshG. @BrianMarvel, Damon Kurtz, @GrantWard_909, Randy Be…"
1572,RepJoshG,2022-12-06T16:56:04.000Z,Read @NorthJersey on new steps I’m taking to sound the alarm on post office pirates and to demand answers from the @USPS after years of stolen checks and mail fraud have cost Jersey families millions of dollars. https://t.co/ru29CGgTB1
1573,RepJoshG,2022-12-05T22:55:12.000Z,"Congratulations to the Fifth District's own Northern Valley Regional High School at Old Tappan on their football state championship! @nvotfootball @NVRHS_NJ @NVOT
https://t.co/3UjxXIhJiJ"
1574,RepJoshG,2022-12-05T20:32:26.000Z,"We need full transparency in what's being done. This investigation has dragged on for long enough.

@OIGUSPS must stop the double talk, move into hyper drive on this investigation, and ensure NJ residents' mail and checks are safe.
 
https://t.co/2ROIczgaGT"
1575,RepJoshG,2022-12-05T00:04:21.000Z,Hope to see you in #NJ5 soon!
1576,RepJoshG,2022-12-05T00:04:21.000Z,We must also always speak out against hate — especially after Kanye West praised Hitler &amp; denied facts about the Holocaust. He’s continued to spew antisemitic filth &amp; now he is actively promoting Nazism. I can't stress enough how dangerous it is to promote these ideas.
1577,RepJoshG,2022-12-05T00:04:21.000Z,"I was also proud to announce that federal investment for NJ through the Bipartisan Infrastructure Bill — which I helped shape &amp; pass — totals nearly $169 million for drinking water projects, to identify &amp; replace lead service lines, &amp; to address emerging contaminants like PFAS."
1578,RepJoshG,2022-12-05T00:04:21.000Z,I started the week at the Palisade Ave. Teaneck Post Office to sound the alarm on post office pirates &amp; demand action &amp; answers from the @USPS and @OIGUPS after years of stolen checks &amp; mail fraud have cost Jersey families millions of dollars &amp; trust in their post office.
1579,RepJoshG,2022-12-05T00:03:52.000Z,Watch my weekly update here! https://t.co/m2b1WenSDW
1610,RepAlGreen,2022-12-06T17:35:18.000Z,"‼️ATTENTION ALL CURRENT AND ASPIRING ENTREPRENEURS‼️

Please join me this Fri. 12/9 at 10am CT for an informational webinar on resources and services available to grow your business. 

See below for more details and be sure to register here: https://t.co/3IZHImLsm0 https://t.co/GBihghdFXX"
1611,RepAlGreen,2022-12-06T15:34:59.000Z,".@FSCDems are holding a hearing LIVE NOW on companies’ disclosure of workforce management, investment, and diversity data.

📺 Tune in here: https://t.co/DEVG7vcdja"
1612,RepAlGreen,2022-12-06T14:21:30.000Z,https://t.co/CYlX0FkmY8
1613,RepAlGreen,2022-12-06T14:21:00.000Z,Today is the fifth anniversary of my filing the historic first articles of impeachment against former President Donald Trump. I am proud to have taken this stand against the President’s weaponization of hate. To view these historic articles of impeachment click here ⬇️
1614,RepAlGreen,2022-12-06T00:01:40.000Z,.@elonmusk will you give the names of those who have been shadow banned?
1615,RepAlGreen,2022-12-06T00:01:16.000Z,".@elonmusk in the interest of free speech for all, it’s important to know whether officials of the GOP or Democratic Party have played a role in limiting the speech of the general public including Members of Congress without their knowledge through the process of shadow banning."
1616,RepAlGreen,2022-12-02T20:52:00.000Z,"For anyone who was not able to tune in, click here to view my full remarks: https://t.co/LNYd9zMZRy"
1617,RepAlGreen,2022-12-02T16:12:06.000Z,"I will be speaking on the House floor sometime within the next hour on the topic of comprehensive immigration reform.

📺 Be sure to watch here: https://t.co/yaEnMYQR3F"
1618,RepAlGreen,2022-12-01T19:23:05.000Z,Watch my remarks here #ICYMI: https://t.co/G33sNAi3EN
1619,RepAlGreen,2022-12-01T18:39:07.000Z,Watch here #ICYMI: https://t.co/v44Zv8M4y0
1650,RepRaulGrijalva,2022-12-07T02:34:24.000Z,"RT @NRDems: ""Thanks to the hard-fought persistence and vocal opposition of environmental justice communities all across the country, the #D…"
1651,RepRaulGrijalva,2022-12-07T02:09:23.000Z,"RT @USProgressives: Following a vote of membership, and with more than two-thirds of members in favor, the CPC adopted the following formal…"
1652,RepRaulGrijalva,2022-12-06T23:55:46.000Z,RT @MarkRuffalo: Thank you @RepRaulGrijalva for your leadership! We need @HouseDemocrats in Congress to oppose this fossil fuel deal!
1653,RepRaulGrijalva,2022-12-06T21:29:02.000Z,"I'm proud to accompany @POTUS today in Phoenix as we tour the TSMC facility that is going to create high-paying construction and tech jobs.  

I’m grateful for POTUS' work to bring research investments to local communities, broaden AZ's STEM workforce and improve our economy. https://t.co/cE2ovimro9"
1654,RepRaulGrijalva,2022-12-06T20:42:43.000Z,RT @RachelFrazin: NEW: House Armed Services Chairman Adam Smith tells me he doesn’t think Democratic leaders have the votes to put permitti…
1655,RepRaulGrijalva,2022-12-06T20:31:38.000Z,"It’s past time we made a pathway to citizenship for servicemembers and their families so they never have to experience the fear of deportation. 

I'm proud to vote for the Veterans Services Recognition Act and keep the promises we made to veterans in return for their sacrifice."
1656,RepRaulGrijalva,2022-12-06T18:59:34.000Z,"RT @RepMaloney: If we are serious about fighting climate change, we cannot pass the #dirtydeal. 

I stand with Chair @RepRaulGrijalva &amp; by…"
1657,RepRaulGrijalva,2022-12-06T18:49:25.000Z,"RT @NRDems: We're live for an oversight hearing on overcrowding in our national parks. 

Watch here ➡️ https://t.co/CeMPk35Des https://t.co…"
1658,RepRaulGrijalva,2022-12-06T18:28:22.000Z,"Medicare Open Enrollment ends tomorrow, Wednesday, December 7. Sign up today! 

https://t.co/JAP7FfWezk"
1659,RepRaulGrijalva,2022-12-06T17:06:23.000Z,"I also commend the Biden administration and @HHSgov @SecBecerra for their outreach and offer of federal support as Arizona faces rates of rising respiratory illnesses. My full statement here ⬇️
https://t.co/QixjTNWWZl"
1690,RepJoshHarder,2022-12-06T21:22:13.000Z,"Just last week, a mother told me she had to drive 4 hours for her son to see a doctor.

We’re going to change that.

I’m incredibly proud our plan to bring 10,000 more doctors to the Valley is about to become a reality!! https://t.co/xJN1nD0k8R"
1691,RepJoshHarder,2022-12-04T20:05:11.000Z,"My brother and I had asthma growing up because the Valley’s air quality was so bad.

I refuse for my daughter Lillian to go through the same thing.

Excited to share more next week about my new bill to get ahead of this."
1692,RepJoshHarder,2022-12-03T18:46:12.000Z,RT @fox5sandiego: It's been available to physicians in most states after federal education officials adopted new rules that were championed…
1693,RepJoshHarder,2022-12-03T17:33:00.000Z,"Bundle up folks. It’s gonna get chilly. 🥶
lows in the 30s! https://t.co/l7hwgbz3uk"
1694,RepJoshHarder,2022-12-03T02:06:29.000Z,"RT @NikkiLaurenzo: NEW: A legislative win for @RepJoshHarder. It’s one he says will improve medical care in CA, especially in the Central V…"
1695,RepJoshHarder,2022-12-02T01:00:18.000Z,"Christmas has made it to the Valley! 🎄
 
https://t.co/T0U3EfDuKx"
1696,RepJoshHarder,2022-11-30T23:34:13.000Z,"Read the bills here:
 
https://t.co/WJOhFFUpv1
 
https://t.co/6U3IIMDs2D"
1697,RepJoshHarder,2022-11-30T23:34:13.000Z,"Good news of the day:
 
We just passed 2 bipartisan bills to get law enforcement more resources when they respond to mental health crisises. I hear from law enforcement all the time this is one of the biggest issues they face.
 
Glad to get this done."
1698,RepJoshHarder,2022-11-29T23:00:26.000Z,"I can't stand when packages are stolen from our doorstep. 

Just learned the Valley has one of the HIGHEST rates of package theft in the country!  

Please be smart when ordering gifts this Christmas season! https://t.co/iyOOT73iBX"
1699,RepJoshHarder,2022-11-29T21:05:01.000Z,USA 🇺🇸 🇺🇸 🇺🇸!!!!!
1730,RepJahanaHayes,2022-12-04T18:45:01.000Z,#ICYMI: @USDAgov  announced proposed changes to the foods prescribed to participants in the WIC program. Learn more https://t.co/pKLVCjh511
